time_ms,adc
10063,1.08
10065,1.07
10066,1.07
10068,1.08
10071,1.08
10072,1.08
10074,1.08
10076,1.07
10077,1.07
10079,1.07
10081,1.08
10082,1.07
10084,1.07
10086,1.07
10087,1.08
10089,1.08
10091,1.08
10092,1.08
10094,1.08
10095,1.07
10097,1.07
10099,1.07
10100,1.08
10102,1.07
10104,1.08
10105,1.08
10107,1.08
10109,1.07
10110,1.07
10113,1.08
10115,1.08
10116,1.07
10118,1.07
10120,1.07
10121,1.08
10123,1.07
10125,1.07
10126,1.07
10128,1.07
10129,1.08
10131,1.08
10133,1.07
10134,1.07
10136,1.08
10138,1.08
10139,1.08
10141,1.08
10143,1.07
10144,1.07
10146,1.08
10148,1.08
10149,1.08
10151,1.07
10153,1.08
10155,1.08
10157,1.08
10159,1.08
10160,1.07
10162,1.07
10164,1.08
10165,1.07
10167,1.08
10168,1.08
10170,1.08
10172,1.07
10173,1.07
10175,1.08
10177,1.08
10178,1.08
10180,1.07
10182,1.07
10183,1.07
10185,1.07
10187,1.08
10188,1.08
10190,1.08
10192,1.08
10193,1.07
10195,1.07
10198,1.07
10199,1.08
10201,1.07
10202,1.07
10204,1.08
10206,1.08
10207,1.08
10209,1.07
10211,1.07
10212,1.08
10214,1.07
10216,1.07
10217,1.07
10219,1.08
10221,1.07
10222,1.08
10224,1.07
10226,1.07
10227,1.08
10229,1.07
10231,1.07
10232,1.07
10234,1.07
10235,1.08
10237,1.07
10240,1.08
10241,1.07
10243,1.07
10245,1.07
10246,1.08
10248,1.08
10250,1.07
10251,1.07
10253,1.08
10255,1.08
10256,1.08
10258,1.07
10260,1.07
10261,1.07
10263,1.07
10264,1.07
10266,1.07
10268,1.08
10269,1.08
10271,1.08
10273,1.08
10274,1.07
10276,1.08
10278,1.08
10279,1.07
10281,1.07
10284,1.08
10285,1.08
10287,1.08
10289,1.08
10290,1.08
10292,1.07
10294,1.08
10295,1.07
10297,1.08
10298,1.07
10300,1.07
10302,1.08
10303,1.07
10305,1.08
10307,1.07
10308,1.07
10310,1.07
10312,1.08
10313,1.08
10315,1.07
10317,1.07
10318,1.08
10320,1.08
10322,1.08
10323,1.08
10326,1.08
10328,1.07
10329,1.07
10331,1.07
10333,1.07
10334,1.08
10336,1.07
10337,1.08
10339,1.07
10341,1.08
10342,1.08
10344,1.08
10346,1.08
10347,1.07
10349,1.07
10351,1.07
10352,1.08
10354,1.08
10356,1.08
10357,1.07
10359,1.08
10361,1.08
10362,1.08
10364,1.07
10366,1.07
10368,1.07
10370,1.08
10371,1.07
10373,1.08
10375,1.08
10376,1.07
10378,1.07
10380,1.07
10381,1.07
10383,1.08
10385,1.08
10386,1.08
10388,1.08
10390,1.08
10391,1.08
10393,1.07
10395,1.08
10396,1.07
10398,1.07
10400,1.07
10401,1.07
10403,1.08
10404,1.07
10406,1.08
10408,1.07
10409,1.08
10412,1.08
10414,1.07
10415,1.07
10417,1.07
10419,1.07
10420,1.08
10422,1.07
10424,1.07
10425,1.07
10427,1.08
10429,1.08
10430,1.08
10432,1.08
10434,1.07
10435,1.08
10437,1.07
10438,1.08
10440,1.08
10442,1.07
10443,1.07
10445,1.07
10447,1.07
10448,1.08
10450,1.07
10452,1.08
10454,1.08
10456,1.07
10458,1.08
10459,1.07
10461,1.08
10463,1.07
10464,1.08
10466,1.07
10468,1.07
10469,1.08
10471,1.08
10472,1.08
10474,1.07
10476,1.07
10477,1.07
10479,1.07
10481,1.08
10482,1.08
10484,1.08
10486,1.08
10487,1.08
10489,1.08
10491,1.08
10492,1.08
10494,1.07
10497,1.07
10498,1.08
10500,1.07
10502,1.08
10503,1.08
10505,1.07
10507,1.08
10508,1.08
10510,1.08
10511,1.07
10513,1.07
10515,1.07
10516,1.07
10518,1.08
10520,1.08
10521,1.07
10523,1.08
10525,1.07
10526,1.07
10528,1.07
10530,1.08
10531,1.07
10533,1.07
10535,1.07
10536,1.08
10539,1.08
10541,1.08
10542,1.08
10544,1.07
10545,1.07
10547,1.08
10549,1.07
10550,1.07
10552,1.08
10554,1.08
10555,1.07
10557,1.08
10559,1.08
10560,1.07
10562,1.07
10564,1.08
10565,1.07
10567,1.08
10569,1.07
10570,1.07
10572,1.08
10574,1.07
10575,1.08
10577,1.07
10578,1.07
10580,1.08
10583,1.07
10584,1.07
10586,1.08
10588,1.08
10589,1.08
10591,1.07
10593,1.07
10594,1.08
10596,1.08
10598,1.08
10599,1.07
10601,1.07
10603,1.07
10604,1.08
10606,1.08
10608,1.08
10609,1.07
10611,1.08
10612,1.07
10614,1.07
10616,1.08
10617,1.08
10619,1.07
10621,1.08
10622,1.08
10625,1.08
10627,1.07
10628,1.07
10630,1.08
10632,1.07
10633,1.07
10635,1.07
10637,1.08
10638,1.08
10640,1.08
10642,1.08
10643,1.07
10645,1.08
10647,1.07
10648,1.07
10650,1.07
10651,1.08
10653,1.08
10655,1.07
10656,1.08
10658,1.07
10660,1.07
10661,1.08
10663,1.07
10665,1.08
10667,1.08
10669,1.07
10671,1.08
10672,1.08
10674,1.08
10676,1.07
10677,1.07
10679,1.07
10681,1.07
10682,1.08
10684,1.08
10685,1.08
10687,1.08
10689,1.07
10690,1.08
10692,1.07
10694,1.08
10695,1.07
10697,1.07
10699,1.07
10700,1.07
10702,1.08
10704,1.08
10705,1.08
10707,1.08
10710,1.07
10711,1.08
10713,1.07
10715,1.08
10716,1.07
10718,1.08
10720,1.07
10721,1.07
10723,1.08
10724,1.07
10726,1.07
10728,1.07
10729,1.07
10731,1.08
10733,1.07
10734,1.08
10736,1.07
10738,1.08
10739,1.08
10741,1.07
10743,1.08
10744,1.07
10746,1.07
10748,1.07
10749,1.07
10752,1.08
10754,1.08
10755,1.08
10757,1.07
10758,1.07
10760,1.07
10762,1.08
10763,1.08
10765,1.07
10767,1.08
10768,1.08
10770,1.08
10772,1.08
10773,1.08
10775,1.07
10777,1.07
10778,1.07
10780,1.08
10782,1.07
10783,1.08
10785,1.07
10787,1.08
10788,1.08
10790,1.08
10792,1.08
10793,1.08
10796,1.08
10797,1.07
10799,1.08
10801,1.08
10802,1.07
10804,1.08
10806,1.08
10807,1.07
10809,1.08
10811,1.07
10812,1.08
10814,1.07
10816,1.08
10817,1.08
10819,1.08
10821,1.08
10822,1.07
10824,1.07
10826,1.07
10827,1.07
10829,1.08
10830,1.07
10832,1.07
10834,1.07
10835,1.08
10838,1.08
10840,1.08
10841,1.08
10843,1.07
10845,1.08
10846,1.07
10848,1.07
10850,1.08
10851,1.07
10853,1.08
10855,1.08
10856,1.08
10858,1.08
10860,1.08
10861,1.08
10863,1.07
10864,1.07
10866,1.07
10868,1.08
10869,1.08
10871,1.08
10873,1.08
10874,1.07
10876,1.07
10878,1.08
10880,1.07
10882,1.08
10884,1.07
10885,1.07
10887,1.08
10889,1.08
10890,1.07
10892,1.07
10894,1.08
10895,1.07
10897,1.07
10898,1.08
10900,1.07
10902,1.07
10903,1.08
10905,1.08
10907,1.08
10908,1.07
10910,1.07
10912,1.07
10913,1.08
10915,1.08
10917,1.07
10918,1.08
10920,1.07
10923,1.07
10924,1.07
10926,1.07
10928,1.08
10929,1.07
10931,1.08
10932,1.07
10934,1.07
10936,1.08
10937,1.08
10939,1.08
10941,1.08
10942,1.07
10944,1.07
10946,1.08
10947,1.08
10949,1.07
10951,1.08
10952,1.08
10954,1.08
10956,1.08
10957,1.08
10959,1.08
10961,1.07
10962,1.07
10964,1.08
10966,1.07
10968,1.07
10970,1.08
10971,1.08
10973,1.08
10975,1.08
10976,1.08
10978,1.08
10980,1.07
10981,1.07
10983,1.07
10985,1.08
10986,1.08
10988,1.08
10990,1.07
10991,1.08
10993,1.07
10995,1.07
10996,1.08
10998,1.07
11000,1.07
11001,1.07
11003,1.08
11004,1.08
11006,1.07
11009,1.07
11010,1.07
11012,1.07
11014,1.08
11015,1.07
11017,1.08
11019,1.08
11020,1.08
11022,1.08
11024,1.08
11025,1.08
11027,1.08
11029,1.07
11030,1.07
11032,1.07
11033,1.08
11035,1.08
11037,1.08
11038,1.08
11040,1.07
11042,1.08
11043,1.07
11045,1.07
11047,1.08
11048,1.07
11051,1.07
11053,1.07
11054,1.08
11056,1.08
11058,1.08
11059,1.07
11061,1.07
11063,1.08
11064,1.07
11066,1.07
11067,1.07
11069,1.07
11071,1.08
11072,1.07
11074,1.07
11076,1.07
11077,1.07
11079,1.08
11081,1.07
11082,1.08
11084,1.07
11086,1.07
11087,1.08
11089,1.08
11091,1.08
11092,1.08
11095,1.07
11097,1.07
11098,1.07
11100,1.08
11101,1.08
11103,1.08
11105,1.07
11106,1.08
11108,1.07
11110,1.07
11111,1.08
11113,1.07
11115,1.07
11116,1.07
11118,1.08
11120,1.08
11121,1.08
11123,1.08
11125,1.08
11126,1.07
11128,1.08
11129,1.07
11131,1.08
11133,1.08
11134,1.08
11137,1.07
11139,1.08
11140,1.08
11142,1.07
11144,1.08
11145,1.07
11147,1.08
11149,1.08
11150,1.07
11152,1.08
11154,1.07
11155,1.08
11157,1.08
11159,1.07
11160,1.08
11162,1.07
11163,1.07
11165,1.07
11167,1.07
11168,1.08
11170,1.08
11172,1.08
11173,1.07
11175,1.07
11177,1.08
11179,1.07
11181,1.07
11183,1.07
11184,1.07
11186,1.08
11188,1.07
11189,1.08
11191,1.07
11193,1.07
11194,1.07
11196,1.07
11197,1.08
11199,1.08
11201,1.08
11202,1.08
11204,1.07
11206,1.08
11207,1.07
11209,1.08
11211,1.07
11212,1.08
11214,1.07
11216,1.07
11217,1.08
11219,1.07
11222,1.08
11223,1.08
11225,1.08
11226,1.08
11228,1.07
11230,1.07
11231,1.08
11233,1.08
11235,1.08
11236,1.08
11238,1.08
11240,1.07
11241,1.07
11243,1.07
11245,1.08
11246,1.08
11248,1.07
11250,1.07
11251,1.07
11253,1.08
11255,1.08
11256,1.07
11258,1.07
11260,1.07
11261,1.08
11264,1.07
11265,1.07
11267,1.08
11269,1.07
11270,1.08
11272,1.07
11274,1.07
11275,1.08
11277,1.08
11279,1.07
11280,1.07
11282,1.07
11284,1.08
11285,1.08
11287,1.08
11289,1.08
11290,1.07
11292,1.07
11294,1.08
11295,1.08
11297,1.07
11299,1.08
11300,1.07
11302,1.08
11303,1.08
11305,1.08
11308,1.08
11309,1.08
11311,1.07
11313,1.08
11314,1.07
11316,1.08
11318,1.07
11319,1.08
11321,1.08
11323,1.08
11324,1.08
11326,1.07
11328,1.08
11329,1.07
11331,1.08
11333,1.08
11334,1.08
11336,1.08
11337,1.08
11339,1.08
11341,1.07
11342,1.07
11344,1.08
11346,1.07
11347,1.07
11350,1.07
11352,1.07
11353,1.08
11355,1.08
11357,1.07
11358,1.07
11360,1.07
11362,1.08
11363,1.07
11365,1.08
11366,1.07
11368,1.08
11370,1.07
11371,1.08
11373,1.08
11375,1.08
11376,1.07
11378,1.08
11380,1.07
11381,1.08
11383,1.08
11385,1.08
11386,1.08
11388,1.07
11390,1.08
11392,1.07
11394,1.08
11396,1.08
11397,1.08
11399,1.08
11401,1.07
11402,1.08
11404,1.07
11405,1.08
11407,1.08
11409,1.07
11410,1.08
11412,1.08
11414,1.07
11415,1.07
11417,1.07
11419,1.07
11420,1.08
11422,1.08
11424,1.07
11425,1.07
11427,1.08
11429,1.08
11430,1.08
11432,1.07
11435,1.08
11436,1.08
11438,1.08
11439,1.08
11441,1.08
11443,1.07
11444,1.08
11446,1.07
11448,1.07
11449,1.07
11451,1.08
11453,1.08
11454,1.08
11456,1.07
11458,1.07
11459,1.08
11461,1.07
11463,1.07
11464,1.07
11466,1.08
11468,1.07
11469,1.08
11471,1.08
11472,1.08
11474,1.08
11476,1.07
11478,1.07
11480,1.08
11482,1.07
11483,1.07
11485,1.08
11487,1.08
11488,1.08
11490,1.08
11492,1.07
11493,1.07
11495,1.08
11497,1.08
11498,1.07
11500,1.08
11502,1.07
11503,1.08
11505,1.08
11506,1.08
11508,1.08
11510,1.08
11511,1.07
11513,1.08
11515,1.08
11516,1.08
11518,1.07
11521,1.07
11522,1.07
11524,1.07
11526,1.07
11527,1.07
11529,1.08
11531,1.08
11532,1.07
11534,1.08
11536,1.08
11537,1.08
11539,1.08
11540,1.08
11542,1.07
11544,1.07
11545,1.08
11547,1.07
11549,1.08
11550,1.08
11552,1.07
11554,1.07
11555,1.07
11557,1.08
11559,1.07
11560,1.07
11563,1.07
11565,1.07
11566,1.07
11568,1.07
11570,1.07
11571,1.07
11573,1.07
11574,1.07
11576,1.07
11578,1.08
11579,1.07
11581,1.07
11583,1.07
11584,1.07
11586,1.08
11588,1.07
11589,1.07
11591,1.07
11593,1.07
11594,1.08
11596,1.07
11598,1.07
11599,1.07
11601,1.07
11603,1.07
11604,1.08
11607,1.08
11608,1.07
11610,1.07
11612,1.07
11613,1.07
11615,1.08
11617,1.07
11618,1.07
11620,1.07
11622,1.07
11623,1.07
11625,1.07
11627,1.08
11628,1.07
11630,1.07
11632,1.07
11633,1.07
11635,1.08
11637,1.07
11638,1.07
11640,1.07
11642,1.07
11643,1.08
11645,1.07
11646,1.07
11649,1.07
11651,1.07
11652,1.07
11654,1.07
11656,1.08
11657,1.07
11659,1.07
11661,1.07
11662,1.07
11664,1.08
11666,1.07
11667,1.07
11669,1.07
11671,1.08
11672,1.08
11674,1.07
11675,1.07
11677,1.07
11679,1.07
11680,1.07
11682,1.07
11684,1.07
11685,1.07
11687,1.07
11689,1.07
11691,1.07
11693,1.08
11695,1.07
11696,1.07
11698,1.07
11700,1.08
11701,1.08
11703,1.07
11705,1.08
11706,1.07
11708,1.07
11710,1.07
11711,1.07
11713,1.07
11714,1.07
11716,1.07
11718,1.07
11719,1.07
11721,1.08
11723,1.07
11724,1.07
11726,1.07
11728,1.07
11729,1.07
11731,1.07
11734,1.08
11735,1.07
11737,1.07
11739,1.07
11740,1.07
11742,1.08
11744,1.07
11745,1.08
11747,1.07
11748,1.08
11750,1.08
11752,1.07
11753,1.07
11755,1.07
11757,1.07
11758,1.07
11760,1.07
11762,1.07
11763,1.07
11765,1.07
11767,1.07
11768,1.07
11770,1.08
11772,1.07
11773,1.07
11776,1.07
11778,1.07
11779,1.08
11781,1.07
11782,1.07
11784,1.07
11786,1.07
11787,1.07
11789,1.07
11791,1.07
11792,1.07
11794,1.07
11796,1.07
11797,1.07
11799,1.07
11801,1.07
11802,1.08
11804,1.07
11806,1.07
11807,1.07
11809,1.07
11811,1.07
11812,1.07
11814,1.07
11815,1.07
11817,1.07
11820,1.08
11821,1.08
11823,1.07
11825,1.07
11826,1.07
11828,1.07
11830,1.07
11831,1.07
11833,1.07
11835,1.07
11836,1.07
11838,1.07
11840,1.07
11841,1.07
11843,1.07
11844,1.07
11846,1.08
11848,1.08
11849,1.07
11851,1.07
11853,1.07
11854,1.07
11856,1.08
11858,1.07
11859,1.07
11862,1.07
11864,1.07
11865,1.07
11867,1.07
11869,1.08
11870,1.07
11872,1.07
11874,1.07
11875,1.07
11877,1.07
11879,1.07
11880,1.07
11882,1.07
11883,1.07
11885,1.08
11887,1.07
11888,1.07
11890,1.07
11892,1.07
11893,1.07
11895,1.07
11897,1.08
11898,1.07
11900,1.08
11902,1.07
11904,1.07
11906,1.07
11908,1.07
11909,1.07
11911,1.07
11913,1.07
11914,1.07
11916,1.07
11917,1.08
11919,1.08
11921,1.07
11922,1.08
11924,1.07
11926,1.08
11927,1.07
11929,1.07
11931,1.07
11932,1.07
11934,1.08
11936,1.07
11937,1.07
11939,1.07
11941,1.07
11942,1.07
11944,1.08
11947,1.08
11948,1.07
11950,1.07
11951,1.08
11953,1.07
11955,1.08
11956,1.07
11958,1.07
11960,1.07
11961,1.07
11963,1.08
11965,1.07
11966,1.08
11968,1.08
11970,1.07
11971,1.08
11973,1.07
11975,1.07
11976,1.07
11978,1.07
11980,1.07
11981,1.07
11983,1.08
11984,1.07
11986,1.07
11988,1.08
11990,1.07
11992,1.07
11994,1.07
11995,1.07
11997,1.07
11999,1.07
12000,1.07
12002,1.07
12004,1.08
12005,1.07
12007,1.07
12009,1.07
12010,1.08
12012,1.08
12013,1.07
12015,1.07
12017,1.07
12018,1.07
12020,1.07
12022,1.08
12023,1.08
12025,1.07
12027,1.07
12028,1.07
12030,1.07
12033,1.08
12034,1.07
12036,1.07
12038,1.08
12039,1.08
12041,1.08
12043,1.07
12044,1.08
12046,1.07
12048,1.07
12049,1.08
12051,1.08
12052,1.08
12054,1.08
12056,1.08
12057,1.07
12059,1.07
12061,1.08
12062,1.07
12064,1.07
12066,1.08
12067,1.07
12069,1.08
12071,1.08
12072,1.08
12075,1.07
12077,1.07
12078,1.07
12080,1.07
12082,1.08
12083,1.08
12085,1.08
12086,1.07
12088,1.08
12090,1.08
12091,1.07
12093,1.08
12095,1.07
12096,1.07
12098,1.08
12100,1.08
12101,1.08
12103,1.07
12105,1.08
12106,1.08
12108,1.07
12110,1.08
12111,1.07
12113,1.07
12115,1.07
12116,1.08
12119,1.08
12120,1.08
12122,1.08
12124,1.07
12125,1.07
12127,1.07
12129,1.07
12130,1.08
12132,1.07
12134,1.08
12135,1.07
12137,1.08
12139,1.08
12140,1.08
12142,1.08
12144,1.07
12145,1.07
12147,1.08
12149,1.08
12150,1.08
12152,1.08
12153,1.08
12155,1.08
12157,1.08
12158,1.08
12161,1.07
12163,1.07
12164,1.08
12166,1.07
12168,1.08
12169,1.07
12171,1.08
12173,1.07
12174,1.07
12176,1.07
12178,1.07
12179,1.08
12181,1.07
12183,1.07
12184,1.08
12186,1.08
12188,1.08
12189,1.08
12191,1.08
12192,1.08
12194,1.07
12196,1.08
12197,1.07
12199,1.07
12201,1.08
12203,1.07
12205,1.07
12207,1.08
12208,1.08
12210,1.08
12212,1.07
12213,1.07
12215,1.07
12217,1.08
12218,1.08
12220,1.08
12222,1.07
12223,1.08
12225,1.07
12227,1.07
12228,1.07
12230,1.07
12231,1.07
12233,1.08
12235,1.08
12236,1.08
12238,1.08
12240,1.07
12241,1.08
12243,1.08
12246,1.08
12247,1.07
12249,1.07
12251,1.08
12252,1.08
12254,1.08
12256,1.08
12257,1.08
12259,1.08
12261,1.07
12262,1.08
12264,1.08
12265,1.08
12267,1.07
12269,1.07
12270,1.07
12272,1.07
12274,1.08
12275,1.07
12277,1.07
12279,1.08
12280,1.07
12282,1.07
12284,1.08
12285,1.08
12288,1.07
12290,1.07
12291,1.07
12293,1.08
12294,1.08
12296,1.08
12298,1.07
12299,1.07
12301,1.08
12303,1.08
12304,1.08
12306,1.08
12308,1.07
12309,1.07
12311,1.07
12313,1.07
12314,1.08
12316,1.08
12318,1.08
12319,1.08
12321,1.08
12323,1.08
12324,1.08
12326,1.07
12328,1.07
12329,1.07
12332,1.07
12333,1.07
12335,1.08
12337,1.07
12338,1.08
12340,1.08
12342,1.08
12343,1.08
12345,1.07
12347,1.07
12348,1.08
12350,1.08
12352,1.08
12353,1.07
12355,1.08
12357,1.08
12358,1.08
12360,1.08
12362,1.08
12363,1.08
12365,1.07
12366,1.07
12368,1.08
12370,1.08
12371,1.08
12374,1.08
12376,1.07
12377,1.07
12379,1.07
12381,1.08
12382,1.08
12384,1.08
12386,1.07
12387,1.08
12389,1.07
12391,1.07
12392,1.08
12394,1.08
12396,1.08
12397,1.07
12399,1.07
12400,1.08
12402,1.08
12404,1.08
12405,1.07
12407,1.07
12409,1.08
12410,1.07
12412,1.08
12414,1.07
12416,1.08
12418,1.08
12420,1.07
12421,1.08
12423,1.08
12425,1.07
12426,1.07
12428,1.07
12430,1.08
12431,1.07
12433,1.08
12434,1.08
12436,1.08
12438,1.08
12439,1.08
12441,1.08
12443,1.07
12444,1.07
12446,1.07
12448,1.08
12449,1.08
12451,1.07
12453,1.07
12454,1.08
12456,1.08
12459,1.08
12460,1.08
12462,1.08
12464,1.07
12465,1.08
12467,1.07
12469,1.07
12470,1.08
12472,1.08
12473,1.07
12475,1.07
12477,1.07
12478,1.08
12480,1.07
12482,1.07
12483,1.08
12485,1.08
12487,1.08
12488,1.07
12490,1.08
12492,1.07
12493,1.08
12495,1.07
12497,1.07
12498,1.08
12500,1.07
12503,1.08
12504,1.08
12506,1.07
12507,1.08
12509,1.07
12511,1.07
12512,1.07
12514,1.07
12516,1.08
12517,1.07
12519,1.08
12521,1.07
12522,1.07
12524,1.07
12526,1.07
12527,1.08
12529,1.07
12531,1.07
12532,1.07
12534,1.07
12536,1.08
12537,1.08
12539,1.07
12540,1.07
12542,1.07
12545,1.07
12546,1.07
12548,1.08
12550,1.08
12551,1.07
12553,1.08
12555,1.07
12556,1.08
12558,1.07
12560,1.08
12561,1.07
12563,1.08
12565,1.07
12566,1.08
12568,1.08
12570,1.07
12571,1.07
12573,1.07
12574,1.07
12576,1.08
12578,1.07
12579,1.07
12581,1.07
12583,1.07
12584,1.07
12587,1.07
12589,1.07
12590,1.07
12592,1.08
12594,1.07
12595,1.07
12597,1.08
12599,1.07
12600,1.07
12602,1.07
12604,1.08
12605,1.08
12607,1.07
12608,1.07
12610,1.07
12612,1.07
12613,1.08
12615,1.07
12617,1.07
12618,1.07
12620,1.07
12622,1.07
12623,1.07
12625,1.08
12627,1.07
12628,1.07
12631,1.07
12633,1.07
12634,1.08
12636,1.08
12637,1.07
12639,1.07
12641,1.07
12642,1.08
12644,1.07
12646,1.07
12647,1.07
12649,1.07
12651,1.07
12652,1.07
12654,1.07
12656,1.07
12657,1.08
12659,1.07
12661,1.07
12662,1.08
12664,1.07
12666,1.07
12667,1.08
12669,1.08
12670,1.07
12673,1.07
12675,1.07
12676,1.07
12678,1.07
12680,1.08
12681,1.07
12683,1.07
12685,1.07
12686,1.07
12688,1.07
12690,1.07
12691,1.07
12693,1.07
12695,1.07
12696,1.07
12698,1.07
